userName,score,at,content
Fattah Alim,5,2024-02-06 10:37:47,"Saat mengerjakan soal, pasti ada penjelasanya dan itu lengkap dan mudah dimengerti 👍"
alexa caroline,1,2024-02-05 12:43:26,"ngelag mulu, server error terus, bintang juga ga bertambah setelah polling sudah direport jg ttp aja ga nambah, ketika akhir sesipun bintangnya tidak menambah dari hasil poling. dimohon utk segera diperbaiki"
Syakirah Aulia,4,2024-02-05 02:43:36,"Fitur nya sudah bagus,dan juga video bisa saya pahami sedikit demi sedikit, tetapi knp saat saya ingin menguji diri sendiri/kuis, tidak ada soalnya?. Hanya kosong"
Wangi Melati Putri,3,2024-02-04 04:28:40,"baguss tapii makin kesini tuh entah kenapa gak bisa dibuka drilling soal tuh, entah karena bug atau apa, udah lama gak buka drilling soal padahal butuh banget, selain itu kadang latihan bab gak bisa dibuka, tapi kadang aja, beda dengan drilling soal yg saya sendiri baru pakai beberapa kali setelah itu gak bisa dipake lagi sampai hari ini."
Evanny Kaory,1,2024-02-01 07:59:48,Kadang lama loading terus tagai terus pas mau masuk ke kuis atau kuis video langsung keluar tolong perbaiki applikasi ini
Shafaikmal Wahyudi,5,2024-01-31 15:05:18,"Aplikasi tempat belajar yang bagus menurut saya dengan biaya terjangkau serta penjelasan video pembelajaran yang mudah dimengerti. Pelajaran nya lengkap sekali karena materinya mengikuti pusat jadi yang tidak diajarkan di sekolah diajarkan di Ruangguru. Kendala nya hanya berada di pengembangan aplikasi nya saja, karena di waktu tertentu terjadi gejala bug dan buffering meskipun jaringan kita tidak terkendala. saya harap kendala tersebut dapat di kurangi."
santi rosmawati,3,2024-01-31 14:50:42,"Tolong tim ruangguru, kroscek lagi mana yg belum perpanjang paket dan mana yg sudah perpanjangan.. Saya agak terganggu karena seringnya masuk chat dari marketing ruangguru menawarkan perpanjang paket padahal kami sudah melakukannya. Bukan hanya ke nomer saya, tapi juga nomer anak saya. Apalagi di waktu istirahat malam, mengapa sering sekali chat di malam hari, itu cukup mengganggu customer karena sdg istirahat dipikir chat penting ternyata spam."
Priscilla Kirana,2,2024-01-31 00:45:26,"Kenapa aplikasi terus berhenti ya? Padahal sudah update aplikasinya.. waktu buka zona berlatih tiba2 kembali terus tidak bisa digunakan, mohon diperbaiki"
Sukino Jrt,5,2024-01-25 14:22:39,Wihh ini ruang guru sangat membantu ku saat aku lagi kesulitan makanya aku kasih bintang 5 nihh coba kalian donloud ini pasti kalian bisa belajar dengan mudah nya di ruang guru!
Stepio Cheryn09,5,2024-01-25 08:27:55,"Suka banget sama aplikasi nya, membantu untuk aku buat belajar untuk lebih paham lagi!"
Fina Nailatul Izzah,4,2024-01-25 07:09:30,"Tolong bgtt buat ruang guru kalo mau cek rasionalisasi trs ngubah data plss jangan ilang semua datanya otomatis ngisi ulang dari awal, kalo misal kesimpen kan kita cmn perlu perbaikan yg perlu diubah ajaaga ngulang semua data. Kadang uda ngisi pjg bgt pas diakhir ngeblank gbs kesimpen trs ngulang data itu cape bgt n bnr² bikin bete😩😩😩😩😩"
oyaa liora,5,2024-01-24 13:31:54,Gampang untuk dipahami dan juga seru karena ada animasi latihan pada bank soal sebelum mengerjakan kuis di bank soal dan ada hewan yang menambah teman belajar!
Noriko Danish Alfarel,5,2024-01-24 09:26:21,"Aplikasi yg sangat bagus dan sangat membatu para pelajar. Aplikasinyapun mudah digunakan. Buruan download,dijamin ga akan nyesel."
R_ Dulu (boren),5,2024-01-23 12:45:34,"Aplikasi ini yang terbaik dari semua yang pernah saya gunakan untuk membimbing anak saya, Dengan bantuan aplikasi ini, saya bisa mengukur sejauh mana anak saya bisa menguasai pelajaran di sekolah nya"
Melpa Vivo,5,2024-01-23 02:26:53,Menurut aku rekomendasi banget aplikasi ruang guru ini ke ibu yang hari hari nya sangat sibuk..melalui aplikasi di gejed kita bisa belajar dengan anak kita di rumah soalnya soalnya juga sangat mudah di pahami.terimakasih ruang guru..
Aulia Mutia,5,2024-01-22 14:19:29,"Penjelasan nya mudah di pahami dan cara mengajarnya asik,sekarang aku jadi paham mtk"
Kania Vidyaparamita,4,2024-01-22 11:15:09,"Haloo kakak kakak ruang guru, perkenalkan nama saya Kaniaa, semenjak saya menggunakan ruang guru saya mendapatkan banyak pelajaran tambahan. Tetapii .. ada kekurangannya jugaa, yaitu saat ingin menjawab soal kadang kadang soal tidak muncul dan jawabannya juga..., semoga bisa diperbaiki yaa!!, semangat belajar buat semuanyaaa."
farhan pratama,5,2024-01-20 12:58:09,"Penjelasannya jelas, dan rinci, sistem online offline pun juga bagus, kurang lebihnya tergantung kondisi dari user ya"
Nuridah Nur,5,2024-01-20 08:11:04,"Ruang guru adalah salah satu aplikasi yang sangat sangat membantu, apa lagi untuk tingkat pelajaran yang sudah tinggi cocok bangat untuk bergabung dengan ruang guru"
Dini Nurhidayat,5,2024-01-19 23:28:12,"Apk nya terbaik,sangat membantu saya belajar matematika dan memudahkan saya untuk mengerjakan soal-soal pelajaran👍"
Tony Mulyadi,1,2024-01-19 15:32:39,"Aplikasi yg bermanfaat membantu kita dalam belajar, lengkap dari sd sampai smk pun ada semua. Semoga terus berkembang menjadi lebih baik 👍"
fattur saleh,5,2024-01-19 11:50:10,belajar dengan animasi sangat menarik dan mudah untuk dipelajarin dan mendapatkan ilmu yang banyak sekali
Ira Jiran patty,5,2024-01-19 11:07:10,"Sangat bagusss,cocok banget klo di jadiin tmpt belajar dan jg banyak promo di apk ini like banget dehhh"
Maylani Trinity,5,2024-01-19 06:22:17,"Seru kak, cuma kalo beli lagi pake akun yg sama maunya di update juga gitu kak hasil belajar nya... Yg aku langganan kali kedua ke cheklist semua, jadi bingung udah sampe mana belajar nya 😅... Tapi aku suka sih.. ini lagi langganan paket utbk, mudah mudahan masuk deh 🤍 PTN.lopyou"
Yasir Alsundawi Channel,5,2024-01-18 11:35:18,"Aplikasi ini sangat membantu ,dan bimbingan belajar yang sangat aplikatip dan efisien .serta cara belajar anak mudah paham ."
Rizky Agung Ramadhan,3,2024-01-17 19:06:07,"Saya sih netral aja atas ulasan aplikasi ruang guru ini, karena ada kelebihan dan kekurangannya"
Muhammad Zidny Nabil,5,2024-01-16 12:51:50,"Untuk fitur rasional SNBP udah sangat bagus, cuman saran saya saat mau mengganti data, datanya tetap ada agar tidak ribet lagi mengulang mengisi data raport, nilai² dan segala macam yang cukup banyak itu, karena yang ada ini datanya langsung keulang dari 0 tidak tetap begutu, itu saran saya semoga menjadi lebih baik lagi, terimakasih 🙏🏻"
Ririn Wulandari,5,2024-01-16 07:08:15,Aplikasi ini keren banget... Sangat membantu anak saya dalam belajar.. Ga nyesel deh download ini..
Defri,5,2024-01-16 05:50:07,"Kenapa ya saat nonton video pembelajaran tidak dapat xp dan koin,tidak seperti pas tahun pertama pakai,padahal beli paket yang 2 tahun lebih,tolong lah perbaiki takut ada masalah di sistemnya"
agni n,5,2024-01-16 02:19:04,aplikasi ini sangat baik dan sangat mempermudah pelajar untuk belajar dimanapun. aplikasi ini juga sangat lengkap dalam pembahasannya❤️
Mursid Bwx,3,2024-01-16 01:36:07,Kak minta tolong kasih subtitle difidio pengajaran agar lebih mudah memahami terima kasih
Naurahil Kuswoyo,5,2024-01-15 12:19:11,"Terimakasih kepada Allah SWT yang telah memberikan rezeki yang berlimpah sehingga saya dapat menemukan tempat les terbaik saat ini. Terimakasih kepada tim ruangguru atas segala kebijakan sistem pembelajarannya.. semoga selalu mempertahankan kualitas nya sebagai salah satu aplikasi bimbel terbaik se Indonesian.. salam,murid ruangguru"
Mul Nanda,5,2024-01-15 01:24:52,Ruang guru sangat membatu untuk kita semua. Sangat di rekomendandasikan untuk smua kalangan ya
Tika Andriani,5,2024-01-14 13:42:34,"Yg punya anak usia belajar bagus nih kalo mentok ga bisa ngajarin ya solusinya disini , bagus berkualitas dan sesuai kurikulum anak² pas pula sesuai kelas mereka Jangan ragu kalo pilih kursus oke nih"
Meida Ningsih,5,2024-01-14 12:41:44,"Aplikasi sangat berguna dan bermanfaat buat para pelajar, materi mudah di pahami dan jelas, dan juga memudahkan bisa belajar kapanpun dimanapun.."
Septia Purwaningsih,5,2024-01-14 12:34:27,Aplikasi bener - bener bagus..anak anak jadi mudah paham dan ngerti tentang materinya. Yang lebih penting anak anak jadi tidak gampang bosan karena pakai video jadi ga melulu baca. Mantap deh ruangguru..
Isaac mes,1,2024-01-14 10:26:57,"saya beli di web untuk dapet diskon karena di apk ruang gurunya gk ada diskon setelah saya beli di web ruangguru ternyata gk masuk di apk sehingga saya tidak bisa masuk belajar di apk maupun di webya padahal sudah ada bukti pembelian riwayat di web tapi di apk tidak ada ,jadi saya rugi sekarang"
achmad sutejo,5,2024-01-14 08:27:38,Aplikasi yang sangat membantu untuk orang tua dan memberikan pengalaman baru untuk putra saya dan pastinya saya juga dapat belajar dengan mudah untuk membantu putra saya mencapai prestasi
Resya Maulana,5,2024-01-12 14:44:00,Sangat berguna sekali aplikasi ini membantu untuk pendidikan anak sekarang untuk belajar sehari hari di rumah
Haikal Habibi,5,2024-01-12 10:44:04,"oke, tp menurutku latihan soal yg bagian ”pembahasan” itu di aktifkan buat free account. kasian yg ga premium jd gatau pembahasan nyaa"
Lasma Umayah,3,2024-01-11 22:30:14,"Mohon maaf Sebelumnya, tolong di perbaharui dari drill soal karena yang keluar soalnya itu2 aja gak ada yang baru jadi, isiannya juga kurang menantang terutama pada pelajaran literasi bahasa Indonesia untuk UTBK, bukan hanya itu tapi di semua soal, untuk materinya ruangguru jagonya karena mudah di pahami"
john why,5,2024-01-11 16:04:36,"Terimakasih ruang guru, sangat membantu apabila kita tidak bisa menjawab soal tinggal tanya aja keruang guru. Salam siluksen"
Salsabila Yuniar Al Wafa,2,2024-01-11 10:39:46,"loading trs yg fitur brain academy tatap muka nyaa, pdhal mau ngerjain tugas tapi loading terus²an dan gabisa kebukaa... tolong diperbaiki kaa"
Lezzta Diana,5,2024-01-11 05:40:53,Alhamdulilah bnyk bngt kemajuan buat anakku belajar.semenjak ada ruang guru.nilai anakki smakin meningkat.dri mulai pas smp klas 1..smpe skrng smk klas 2.alhamdulilah masih setia di ruang guru.krn memang bagus buat meningkatkan kinerja belajar anakku.
Aqila Azka,5,2024-01-10 13:49:14,Aplikasinya sangat berguna bagi para pelajar untuk mengejar atau menguasai suatu materi. Juga terdapat fitur yang membuat kita merasa berkompetisi dan bekerjasama dengan pelajar lain. Dan masih banyak fitur lain yang membantu terutama dalam proses pembelajaran. Ruangguru dirancang untuk memudahkan siswa untuk belajar kapanpun dan dimanapun. Terimakasih Ruangguru 🙏
Khoirina Putri,1,2024-01-10 10:06:17,"pengalaman pertama saya terjadi di 8 Januari 2024, dimana saya melakukan pembayaran, dan paketnya tidak aktif, saya bayar 700.000 dimalam itu juga karena suruhan admin, tapi malah tidak aktif, katanya karena salah email, setelah saya chat saya minta proses, hanya disuruh menunggu, tapi saya chat lagi tidak ada respon sama sekali, harus jalur mana lagi yang ditempuh?? tabungan ortuku sudah ludes demi Ruangguru ini, mohon bantuannya"
Thania Hanifa,5,2024-01-09 15:11:56,"Sangat baik, mudah dimengerti mudah dipahami apk yg sangat membantu bagi pelajar"
Alfiyan Fadlurrahman,3,2024-01-09 06:07:21,"tambahkan fitur tap tahan lama di layar untuk forward ⏩ 2x, seperti yang marak pada player video terkini (TikTok, YouTube, dll) & subtitle (CC) yang membantu ketika belajar di RG dalam suasana ramai."
Ken Ahmad,2,2024-01-08 15:38:32,"Ralat ya, sebelumnya aku udah kasih 5 bintang ke ruangguru tapi skrg aku ubah. Karena ada masalah ketika di video materi tentang kimia kelas 10 kurmer ketika mau di screenshot, suka error terus dan gapernah masuk ke screenshot, padahal udah berulang kali berhari² tapi tetep aja gabisa, Udah komplain ke cs tanggapannya cuma ""mUngKin iTu kArena IntErneTnya erRor kAk"", gak. Aku udh coba di video yang lain di waktu yang sama dan internet yang sama itu bisa. Masih ada lagi sih cuma gacukup. Makasih"
Shin Ryujin,1,2024-01-08 15:06:53,"download gagal terus padahal udah sesuai aturan, sinyal bagus memori banyak tapi gagal download terus"
Firman 2005,3,2024-01-08 11:13:43,Soal dan pilihan jawaban tidak muncul.Dilaporkan berkali kali tidak ada tindak lanjut mengecewakan sekali
Albertin Diah Ruswita Palupi,5,2024-01-08 08:55:22,Sangat membantu untuk anak - anak yang orang tuanya sibuk bekerja Praktis dan pastinya lebih mudah dipahami
Game,4,2024-01-06 14:47:35,"Udh bagus😎👍 tapi tolong di buat panduan tutorial untuk yg baru daftar, aku sendiri kebingungan waktu pertama kali daftar udh beli paket masih bingung😕❓, ""la belajar harus gimana?"", "" Aku harus gapain"", ""la kok bisa gini"", "" La bukan udh beli paket tapi kok harus disuruh bayar lagi "" Yaa itu la beberapa contoh yg bikin bingung, yaa intinya tolong di kasih penjelasan untuk pengguna baru🤓👍"
Risa 2015,5,2024-01-05 17:12:49,Pengajar nya bagus dan berkualitas anak anak jadi lebih mudah dalam mengerjakan soal soal di sekolah
ririn paryono,5,2024-01-05 14:54:25,"Sangat membantu belajar, medianya juga asyik dan tdk membosankan"
Theresia Meilani,4,2024-01-05 02:21:26,"Aplikasi nya bagus banget , gurunya menyenangkan, pelajaran nya ringkas. Apalagi dengan fitur adapto pelajaran jadi menyenangkan.. Buruan deh kalain download aplikasi nya , dan berlangganan, nggak nyesel dehh Tapi Rg sekarang kok ngebug yaaaa drill soal kok ga bisa di submit"
Rosnah Rosnah,1,2024-01-04 12:15:49,Udah 3 tahun langganan tapi sering disuruh verifikasi ulang .hedeh.... Trus tu ada sebagian pembelajaran yang tidak sesuai dengan kurikulum merdeka
Rafif Yurfa Zuhdi,4,2024-01-04 11:37:09,Aplikasinya lumayan membantu UH biologi saya yang awalnya 42 jadi 90 saya berterimakasih dengan aplikasi ini karena telah membantu saya mendapatkan nilai tinggi. Tapi tolong tambah pelajaran Informatika dong agar mudah.tolong ada bug saya tidak bisa komentar di live teaching sudah be berapa kali di lapor sama aja
Sely Rosmalina,5,2024-01-03 14:04:25,Suka banget sama aplikasi ini Karena aplikasi belajar yang nyaman dan gara² aplikasi ini saya dapat juara di sekolah Makasih ruang guru
Marasi N Nababan,5,2024-01-03 14:03:53,Aplikasi nya sangat membantu dalam proses belajar Disertai ruang diskusi juga yg memungkinkan peserta untuk bertukar pikiran
Sona Lisnawati,5,2024-01-01 07:44:13,Aplikasi ini sangat recomand sangat membantu anak dalam belajar. Belajar menjadi lebih menyenangkan
Zakariya Habibi,5,2023-12-31 08:55:14,"Aplikasi ruang guru cocok buat semua kalangan pelajar, baik SD, SMP, SMA.. Semoga semakin jaya"
rita riev,5,2023-12-31 00:21:47,"Apk yg sangat membantu, materi dapat dg cepat dipahami Krn di isi oleh pemateri yg handal & profesional.. recommended"
anie Wawan,5,2023-12-30 14:49:50,aplikasi ini sangat membantu sekali.apa lagi di era digital sperti sekarang yg dimana anak anak lebih bnyak waktunya pegang hp dari pada membuka buku pelajaran
Aulia Izza,5,2023-12-27 05:11:12,Bagus banget tapi aku pengen di ruang guru tu ada vidio hiburan TPI tentang pelajaran jadi habis belajar bisa refresh dulu contoh nya kayak saling membantu itu baik
Aditya Pratama,5,2023-12-27 00:16:09,"sangat bermafaat dan sangat cocok buat pembelajaran anak SD, SMP dan SMA , semoga tambah berkembang aplikasi ini"
Alit squad,5,2023-12-22 09:40:37,"Aplikasi kursus yang sangat recomand banget.. Mudah di pahami,,dan pembimbing nya..baik"""
Juni Yanto,5,2023-12-21 14:38:35,"Hmm,aplikasi ruang guru ini aplikasi bagus,dan cukup membantu untuk anak anak untuk belajar materi yang mungkin dari sekolah atau yang tidak disekolah fiturnya lumayan lengkap disertakan video dan juga ada pilihan tingkatan kelas nya juga"
Himatul Hidayah,5,2023-12-21 10:08:35,"Saya belajar menggunakan ruang guru menjadi lebih memahami pelajaran, Terima kasih ruang guru"
M. QOLBI. H,1,2023-12-21 03:56:36,"aplikasi ngeganggu suka spam telfon spam chat, sangat menganggu, suka maksa buat lanjut in langganan"
Prionggo Suseno,5,2023-12-20 15:09:24,"Sangat direkomendasikan sekali untuk pelajar,,seperti les online"
Elaaa,1,2023-12-20 11:23:40,"Aplikasi kena bug, tapi slow respon dari ruang guru, sungguh mengecewakan"
Frail Diamond,5,2023-12-16 12:41:50,"Sangat mudah di pahami materinya ,dan jangan lupa untuk menurunkan harga langganan nya"
Risa Ovita,5,2023-12-16 11:48:29,Aplikasi pembelajaran kursus dan workshop terbaik Sukses selalu
Syahrul Maulana,5,2023-12-15 07:34:26,Terimakasih ruangguru sangat bermanfaat mudah dipahami semoga kedepannya lebih ditingkatkan lagi
Jawa Bergaya,5,2023-12-15 03:39:30,"ruang guru ini sangat membantu dalam hal pembelajaran,apa lagi kalo di sekolahan gak ada pelajaran tapi dirumah bisa melanjutkan pembelajaran di rumah dengan menggunakan ruang guru"
rabiatul adawiah,5,2023-12-15 02:41:10,"Bantu banget buat anak belajar dirumah, apalagi buat emak2 mageran dan punya baby, ga perlu ribet antar anak les kesana kemari. Daripada anak sibuk main game gak jelas🥲"
Ferdi05ansyah _,1,2023-12-14 12:36:45,"Sangat tidak bagus dalam mengatasi masalah yang terjadi dalam proses pembelajaran, harga yang diberikan bukanlah harga yang murah dan fasilitas yang didapat cukup kurang memadai ditambah dengan lah dan masalah yang sering terjadi seperti bintang yang tidak muncul, lag dan sering error yang mengakibatkan proses pembelajaran kurang maksimal untuk para brainies"
M.Atha Tajuddin,5,2023-12-14 10:17:41,"Fitur sudah diperbaiki, harusnya kedepan fitur tetep lengkap dan tidak ada bug lagi, Terimakasih"
Reyhan Febry,1,2023-12-14 09:18:38,"Mau buka brain academy aja loadingnya lama banget padahal internet lancar² aja apk juga udah diperbarui, sebelum diperbarui gaapernah eror sekarang sering EROR!!!! Main lama makin gajelas ni apk lemot banget"
Ristiana Septia Rahmadhani,5,2023-12-14 08:15:57,"Ini kenapa ya? Mau cari bab materi di kolom pencarian kenapa gk keluar hasilnya??? Tolong banget untuk diperbaiki, karena fitur itu sangat berguna."
Annisa Azzahra Salsabilla,3,2023-12-14 02:47:11,Kak kenapa pas abis di update jadi kalau mau ngerjain drill soal dan latihan bab soal dan jawaban malah gak muncul ya? Padahal jaringan bagus.
Anisa Nestidiana,5,2023-12-13 04:53:01,Belajar dan workshop bagus banget saya suka dengan aplikasi ini dan Materinya mudah di pahami terimakasih Ruang guru
Dona Safitri,5,2023-12-12 16:24:25,"Ini sangat membantu ,,sangat positif sekali dan sangat mudah di pahami terima kasih aplikasi yg terbaik."
